dataset,epoch,seed,method,role,report,amortized_ms_per_record,amortized_records_per_second,auc,auc_ci_high,auc_ci_low,calibrated_actual_fpr_at_10pct,calibrated_actual_fpr_at_10pct_ci_high,calibrated_actual_fpr_at_10pct_ci_low,calibrated_actual_fpr_at_1pct,calibrated_actual_fpr_at_1pct_ci_high,calibrated_actual_fpr_at_1pct_ci_low,calibrated_tpr_at_10pct,calibrated_tpr_at_10pct_ci_high,calibrated_tpr_at_10pct_ci_low,calibrated_tpr_at_1pct,calibrated_tpr_at_1pct_ci_high,calibrated_tpr_at_1pct_ci_low,calibration_seconds,draft_input_tokens,draft_input_tokens_per_record,draft_sequences,draft_sequences_per_record,execution_group,execution_group_seconds,generated_tokens,generated_tokens_per_record,n_calibration,n_test_member,n_test_nonmember,pauc_10_normalized,pauc_10_raw,peak_allocated_gpu_bytes,preparation_seconds,roc_actual_fpr_at_10pct,roc_actual_fpr_at_1pct,roc_tpr_at_10pct_fpr,roc_tpr_at_1pct_fpr,scoring_records_per_second,target_forward_calls,target_input_tokens,target_input_tokens_per_record,target_sequences,target_sequences_per_record,test_seconds,total_seconds
newstection,1,1919,loss,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/loss/REPORT.json,74.00322577045881,13.512924464965524,0.59891425,0.6148246625,0.58266738125,0.081,0.09377605708245051,0.06983042853923943,0.006,0.010458448336941664,0.003435594376936234,0.1315,0.14701996299097114,0.11739290085531223,0.0185,0.025394766717736703,0.013451349814109871,13.849222810938954,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/loss,,0,0.0,200,2000,2000,0.07747749999999998,0.007747749999999998,17325619200,0.08597202610690147,0.1,0.01,0.1515,0.02,14.180489571082187,4200,2239030,559.7575,4200,1.05,282.0777082447894,296.01290308183525
newstection,1,1919,min_k_prob,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/min_k_prob/REPORT.json,74.578792309243,13.408637617158947,0.62024225,0.6364943750000001,0.60588659375,0.0965,0.11022502986382192,0.0843220272921492,0.0065,0.011089529172522494,0.0038025964940741515,0.172,0.1891640140458452,0.15609356897065663,0.019,0.025970414566263898,0.013873784918301425,14.249145913403481,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/min_k_prob,,0,0.0,200,2000,2000,0.08813000000000001,0.008813000000000001,17325619200,0.10669399495236576,0.1,0.01,0.1855,0.022,14.08652432535837,4200,2239030,559.7575,4200,1.05,283.95932932861615,298.315169236972
newstection,1,1919,min_k_pp,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/min_k_pp/REPORT.json,74.66188011321356,13.393715755398201,0.7406775,0.75403838125,0.7245405125,0.09,0.10334082716397261,0.07823115160665478,0.002,0.005131351785076866,0.0007780273070510575,0.2865,0.3067094413578432,0.2671091378312516,0.0155,0.021916645881830028,0.010940972933704062,14.263510877499357,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/min_k_pp,,0,0.0,200,2000,2000,0.15910750000000004,0.015910750000000005,17325619200,0.07062016450800002,0.1,0.01,0.3245,0.032,14.068982147793971,4200,2239030,559.7575,4200,1.05,284.31338941084687,298.6475204528542
newstection,1,1919,recall,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/recall/REPORT.json,364.7798911939608,2.7413791827364737,0.65594125,0.67329605,0.6399030750000001,0.0845,0.09750049821690863,0.07309256807381255,0.0125,0.018388039710650523,0.008481081388571086,0.132,0.1475427676951009,0.11786817910390121,0.026,0.033935273144663027,0.019882087677964753,69.54448401916306,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/recall,,0,0.0,200,2000,2000,0.07835500000000004,0.007835500000000004,17348851712,0.08152774861082435,0.1,0.01,0.164,0.0225,2.8787467141107137,8400,13146860,3286.715,8400,2.1,1389.4935530080693,1459.1195647758432
newstection,1,1919,icp_mia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/icp_mia/REPORT.json,687.7937691872066,1.4539241918136885,0.6617925,0.67804050625,0.64516296875,0.1465,0.16267485414225555,0.13168049828559023,0.01,0.015395938459075187,0.006482767876552687,0.345,0.3661128347971279,0.3244814498600604,0.02,0.027118639188737373,0.014721726201265444,131.1852220678702,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/icp_mia,,0,0.0,200,2000,2000,0.11899250000000003,0.011899250000000004,17407547904,0.18083322956226766,0.1,0.01,0.24,0.02,1.5268288517397233,25200,24072775,6018.19375,25200,6.3,2619.809021451394,2751.1750767488265
newstection,1,1919,petal,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/petal/REPORT.json,82.11072328849696,12.178677278075954,0.59572425,0.61178620625,0.57866043125,0.0855,0.09856347351850255,0.07402575867765614,0.0015,0.004401032555770693,0.0005102635836384819,0.123,0.13812120387434756,0.10932424977571716,0.0075,0.012337914136224913,0.004550377435809225,14.331249335664324,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/petal,,0,0.0,200,2000,2000,0.07245250000000002,0.007245250000000002,17325619200,28.454083006712608,0.1,0.01,0.142,0.025,14.0027800721787,4600,2450965,612.74125,4600,1.15,285.6575608116109,328.4428931539878
newstection,1,1919,sead,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/sead/REPORT.json,79.09202958800597,12.643499037880884,0.599975,0.6149606625,0.5835420375,0.0885,0.10174945076676101,0.07682827914571014,0.008,0.012956077671536958,0.0049302968532159265,0.148,0.16423717031746463,0.1331124309685374,0.017,0.023661187151846397,0.012190680521843938,15.111375288455747,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/sead,,0,0.0,200,2000,2000,0.07934500000000004,0.007934500000000004,17325619200,0.0919243295211345,0.1,0.01,0.163,0.0195,13.281763842184784,4200,2239030,559.7575,4200,1.05,301.164818734047,316.3681183520239
newstection,1,1919,ws,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/ws/REPORT.json,2169.198536575743,0.4609997578085138,0.50805775,0.5273433281250001,0.488797621875,0.1,0.11392441240665252,0.08760922541834984,0.0185,0.025394766717736703,0.013451349814109871,0.0985,0.11233958028310354,0.08619980868374258,0.021,0.028263010469622922,0.015573520825817387,411.72234064457007,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/ws,,2143456,535.864,200,2000,2000,0.0513375,0.00513375,17155090944,5.198137878905982,0.1,0.01,0.099,0.01,0.4842689078409745,268800,2366956,591.739,8400,2.1,8259.873667779495,8676.794146302971
newstection,1,1919,rs,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/rs/REPORT.json,2168.5712307054782,0.46113311190367523,0.502150375,0.5183824906250001,0.482928790625,0.1145,0.12920022144962875,0.10127782200421726,0.016,0.02249946641817221,0.011356235350080627,0.1105,0.12499382212037552,0.0974995577117205,0.023,0.030541207128235243,0.017287655978080053,413.18015825760085,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/rs,,2146701,536.67525,200,2000,2000,0.05504375,0.005504375000000001,17144912384,5.498109840438701,0.1,0.01,0.1,0.0165,0.48451920825360456,268800,2367244,591.811,8400,2.1,8255.606654723873,8674.284922821913
newstection,1,1919,bt,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/bt/REPORT.json,3262.5783013855107,0.3065060536862311,0.50928825,0.5270112187499999,0.49019810625,0.116,0.13077621765054118,0.10269607466146108,0.0,0.001917047281252934,1.0842021724855044e-19,0.118,0.13287638834089244,0.10458823578198477,0.0,0.001917047281252934,1.0842021724855044e-19,623.4113759651082,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/bt,,2966210,741.5525,200,2000,2000,0.05596125000000004,0.005596125000000004,17144912384,5.856595769291744,0.1,0.0,0.108,0.0,0.3220340901032054,403142,3510959,877.73975,12600,3.15,12421.045233807643,13050.313205542043
newstection,1,1919,samia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/baseline/samia/REPORT.json,3151.08868415124,0.3173506366322262,0.513428375,0.530642309375,0.4980020875,0.0905,0.10387105310509405,0.07869900861825209,0.0025,0.005839153316432755,0.0010683087284139143,0.0905,0.10387105310509405,0.07869900861825209,0.003,0.006529915073935308,0.0013756299236301083,599.5232557468116,0,0.0,0,0.0,newstection/epoch1/seed1919/baseline/samia,,10374992,2593.748,200,2000,2000,0.051751250000000026,0.005175125000000003,24014273024,2.8861819797893986,0.1,0.01,0.1075,0.0105,0.3332793060116529,134400,11894670,2973.6675,42000,10.5,12001.94529887836,12604.35473660496
newstection,1,1919,draft_auxiliary_distilled,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/draft_auxiliary_distilled/fixed/main_fixed_sparse_positive/REPORT.json,453.4865582130733,2.205137025318718,0.89588575,0.90501346875,0.88549726875,0.0715,0.08363265467730036,0.0610102548427334,0.009,0.014182040701612969,0.005700499728577407,0.637,0.6577932363231195,0.6156814927218172,0.274,0.2939661587997466,0.25490034657137967,78.56333402870223,2450965,612.74125,4600,1.15,newstection/epoch1/seed1919/draft_auxiliary_distilled/fixed,1813.9462328522932,0,0.0,200,2000,2000,0.5183924999999998,0.05183924999999998,21482157568,165.75726048729848,0.1,0.01,0.703,0.3045,2.5483783536052305,4600,2450965,612.74125,4600,1.15,1569.6256383362925,1813.9462328522932
newstection,1,1919,draft_member_sft,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1919/draft_member_sft/fixed/main_fixed_sparse_positive/REPORT.json,436.89782474632375,2.288864680387527,0.82625175,0.83819655625,0.8157318625000001,0.069,0.08095422495864418,0.05869826979779586,0.0065,0.011089529172522494,0.0038025964940741515,0.4385,0.460344034011449,0.416891762804145,0.0915,0.10493116087235554,0.07963506675642809,75.49650562158786,2450965,612.74125,4600,1.15,newstection/epoch1/seed1919/draft_member_sft/fixed,1747.591298985295,0,0.0,200,2000,2000,0.3393975000000002,0.03393975000000002,21482157568,161.9522934013512,0.1,0.01,0.523,0.141,2.648756657136469,4600,2450965,612.74125,4600,1.15,1510.142499962356,1747.591298985295
newstection,1,1949,loss,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/loss/REPORT.json,74.52195753529668,13.41886382314043,0.60578525,0.62298298125,0.5905234625,0.1245,0.13969313216145118,0.11074657034676971,0.0195,0.026545026088593226,0.014297256348690845,0.1875,0.20519904994599153,0.1709991046047915,0.0255,0.033371362045600345,0.019447915824308683,13.855154317803681,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/loss,,0,0.0,200,2000,2000,0.07078249999999996,0.007078249999999996,17326012416,0.07001283403951675,0.1,0.01,0.1475,0.012,14.076444659972818,4200,2235665,558.91625,4200,1.05,284.1626629893435,298.0878301411867
newstection,1,1949,min_k_prob,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/min_k_prob/REPORT.json,75.14704999700189,13.307242267526092,0.6280555,0.64480064375,0.6122664812499999,0.1035,0.11761886180623717,0.09090135668779638,0.0105,0.015998901907473176,0.006877887380873443,0.1835,0.2010653722029189,0.16714811872611415,0.0145,0.020746775563306317,0.01011467734679028,14.26474408491049,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/min_k_prob,,0,0.0,200,2000,2000,0.08025249999999999,0.00802525,17326012416,0.07129674113821238,0.1,0.01,0.181,0.0145,13.973693724129559,4200,2235665,558.91625,4200,1.05,286.25215916195884,300.58819998800755
newstection,1,1949,min_k_pp,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/min_k_pp/REPORT.json,75.27819667803124,13.284058919172201,0.73122375,0.7464858375,0.7165586625,0.096,0.10969613024508282,0.08385284395816955,0.0195,0.026545026088593226,0.014297256348690845,0.279,0.2990657347577941,0.25978160014051965,0.0455,0.05553732462845745,0.03720527135020145,14.296112544252537,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/min_k_pp,,0,0.0,200,2000,2000,0.14041749999999992,0.014041749999999992,17326012416,0.07223909336607903,0.1,0.01,0.2925,0.023,13.949704024633151,4200,2235665,558.91625,4200,1.05,286.7444350745063,301.11278671212494
newstection,1,1949,recall,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/recall/REPORT.json,379.87230810325127,2.6324635375321823,0.6501055,0.66817751875,0.6343793125,0.099,0.11286795942594038,0.08666951249362448,0.0125,0.018388039710650523,0.008481081388571086,0.1205,0.1354997819178977,0.10695525696857326,0.024,0.03167547230845831,0.018149556703294482,72.27961815905292,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/recall,,0,0.0,200,2000,2000,0.07428250000000004,0.007428250000000004,17386995712,0.07708365411963314,0.1,0.01,0.122,0.0225,2.764086851355633,8400,13660930,3415.2325,8400,2.1,1447.1325305998325,1519.489232413005
newstection,1,1949,icp_mia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/icp_mia/REPORT.json,694.621333710762,1.4396332958244509,0.6439105,0.66285273125,0.62705509375,0.0785,0.09111175553010317,0.06750431532799306,0.0095,0.014790383154299275,0.006090240228609851,0.1495,0.1657989390495471,0.13454491109461117,0.016,0.02249946641817221,0.011356235350080627,132.09546779212542,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/icp_mia,,0,0.0,200,2000,2000,0.09612499999999999,0.0096125,17408989696,0.18968081881757826,0.1,0.01,0.213,0.0165,1.5116014354513199,25200,24081412,6020.353,25200,6.3,2646.200186232105,2778.485334843048
newstection,1,1949,petal,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/petal/REPORT.json,82.95589881076012,12.054597856642005,0.595227,0.6114601187500001,0.57915560625,0.1275,0.14283495738755053,0.11359324283698286,0.026,0.033935273144663027,0.019882087677964753,0.1825,0.20003148564715845,0.1661858393764371,0.0345,0.04343307687112489,0.027351694147721588,14.381374613265507,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/petal,,0,0.0,200,2000,2000,0.066165,0.006616500000000001,17326012416,29.101811069762334,0.1,0.01,0.142,0.0145,13.872491913650679,4600,2449969,612.49225,4600,1.15,288.34040956001263,331.8235952430405
newstection,1,1949,sead,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/sead/REPORT.json,79.74362427255255,12.540187496145647,0.606506,0.62317703125,0.592066875,0.113,0.12762346700907756,0.09986032758661222,0.0105,0.015998901907473176,0.006877887380873443,0.179,0.19641138463030872,0.1628193597242556,0.016,0.02249946641817221,0.011356235350080627,15.17642506514676,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/sead,,0,0.0,200,2000,2000,0.076365,0.007636500000000001,17326012416,0.08198474103119224,0.1,0.01,0.1665,0.0155,13.17019468994818,4200,2235665,558.91625,4200,1.05,303.71608728403226,318.9744970902102
newstection,1,1949,ws,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/ws/REPORT.json,2070.557329758274,0.48296175412672315,0.478792,0.4967536625,0.46357162812499997,0.0825,0.09537302582716399,0.0712277086526822,0.0105,0.015998901907473176,0.006877887380873443,0.084,0.09696882187448214,0.0726261614635203,0.008,0.012956077671536958,0.0049302968532159265,393.68619527912233,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/ws,,2137816,534.454,200,2000,2000,0.04881250000000002,0.004881250000000003,17149372928,5.216877692611888,0.1,0.01,0.097,0.008,0.5074000333296449,268800,2363132,590.783,8400,2.1,7883.326246061362,8282.229319033097
newstection,1,1949,rs,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/rs/REPORT.json,2080.5143964824965,0.48065036304996944,0.506792375,0.526371128125,0.490345490625,0.083,0.09590508671956302,0.07169373071300192,0.0,0.001917047281252934,1.0842021724855044e-19,0.084,0.09696882187448214,0.0726261614635203,0.0,0.001917047281252934,1.0842021724855044e-19,398.75893799122423,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/rs,,2139301,534.82525,200,2000,2000,0.051432500000000006,0.005143250000000001,17145489920,5.575091632432304,0.1,0.01,0.0975,0.0105,0.5051957133327886,268800,2363771,590.94275,8400,2.1,7917.72355630633,8322.057585929986
newstection,1,1949,bt,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/bt/REPORT.json,3112.550524615799,0.32127992528681476,0.518742875,0.5346010906249999,0.49944250625000003,0.1335,0.14911076202970336,0.119294433627455,0.0,0.001917047281252934,1.0842021724855044e-19,0.1525,0.16892086108237392,0.13741148677809684,0.0,0.001917047281252934,1.0842021724855044e-19,590.681570925517,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/bt,,2964882,741.2205,200,2000,2000,0.053622500000000024,0.005362250000000002,17145489920,5.9317884258925915,0.1,0.0,0.118,0.0,0.3374505466687659,403197,3506221,876.55525,12600,3.15,11853.588739111787,12450.202098463196
newstection,1,1949,samia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/baseline/samia/REPORT.json,3170.1117622274905,0.3154462918043452,0.523528375,0.54067481875,0.505006771875,0.1125,0.12709771144177662,0.09938800020119438,0.0055,0.009822062751615332,0.003073897009543817,0.122,0.13707286833809232,0.10837641940653489,0.006,0.010458448336941664,0.003435594376936234,602.9046557877446,0,0.0,0,0.0,newstection/epoch1/seed1949/baseline/samia,,10108567,2527.14175,200,2000,2000,0.050511250000000014,0.005051125000000002,24014666240,2.977972677676007,0.1,0.01,0.11,0.01,0.33127488998503635,134400,11877230,2969.3075,42000,10.5,12074.564420444542,12680.447048909962
newstection,1,1949,draft_auxiliary_distilled,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/draft_auxiliary_distilled/fixed/main_fixed_sparse_positive/REPORT.json,434.22319017830887,2.302963136513647,0.894527,0.90437731875,0.88599905,0.0795,0.0921778860524085,0.06843435071112523,0.007,0.011715862563394297,0.0041743460559210965,0.63,0.6508914042309891,0.608610163475885,0.242,0.2612535990371456,0.22373559735998083,75.11888530931901,2449969,612.49225,4600,1.15,newstection/epoch1/seed1949/draft_auxiliary_distilled/fixed,1736.8927607132355,0,0.0,200,2000,2000,0.5011174999999999,0.05011174999999999,21482550784,160.42815840500407,0.1,0.01,0.687,0.2645,2.66427642528313,4600,2449969,612.49225,4600,1.15,1501.3457169989124,1736.8927607132355
newstection,1,1949,draft_member_sft,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1949/draft_member_sft/fixed/main_fixed_sparse_positive/REPORT.json,430.0113945379853,2.3255197715735516,0.82377275,0.83575441875,0.8116644062499999,0.083,0.09590508671956302,0.07169373071300192,0.011,0.016599446829747115,0.007275425411318251,0.483,0.504912006060717,0.46115317354684554,0.145,0.16111198358572404,0.1302491199839655,73.9772781683132,2449969,612.49225,4600,1.15,newstection/epoch1/seed1949/draft_member_sft/fixed,1720.0455781519413,0,0.0,200,2000,2000,0.34220249999999997,0.03422025,21482550784,160.09223912691232,0.1,0.01,0.5245,0.14,2.69183340523929,4600,2449969,612.49225,4600,1.15,1485.9760608567158,1720.0455781519413
newstection,1,1978,loss,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/loss/REPORT.json,76.55410231251153,13.062657255358687,0.597397,0.61471655,0.58329623125,0.0965,0.11022502986382192,0.0843220272921492,0.001,0.003638934269038394,0.0002742789176520342,0.1465,0.16267485414225555,0.13168049828559023,0.0085,0.013570689737786079,0.005313767739685552,14.247780275763944,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/loss,,0,0.0,200,2000,2000,0.06962499999999995,0.006962499999999996,17326028800,0.06929876317735761,0.1,0.01,0.1525,0.0215,13.703354499330834,4200,2235926,558.9815,4200,1.05,291.8993302111048,306.2164092500461
newstection,1,1978,min_k_prob,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/min_k_prob/REPORT.json,77.12439859122969,12.966065450962445,0.62453625,0.6413828625,0.6102375375,0.1055,0.11972784613642784,0.0927847041684807,0.0055,0.009822062751615332,0.003073897009543817,0.173,0.19019995031205883,0.1570537986098805,0.0105,0.015998901907473176,0.006877887380873443,14.623716138186865,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/min_k_prob,,0,0.0,200,2000,2000,0.07251500000000001,0.007251500000000001,17326028800,0.07314554019831121,0.1,0.01,0.168,0.0185,13.614669927551684,4200,2235926,558.9815,4200,1.05,293.8007326865336,308.49759436491877
newstection,1,1978,min_k_pp,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/min_k_pp/REPORT.json,77.17686130176298,12.95725147580155,0.726541,0.7393864687499999,0.71352856875,0.1395,0.155376598152048,0.12500559293773536,0.004,0.007873464296037741,0.0020282466069651696,0.373,0.3944189470517098,0.3520679829577283,0.0255,0.033371362045600345,0.019447915824308683,14.640759290894493,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/min_k_pp,,0,0.0,200,2000,2000,0.13812750000000004,0.013812750000000006,17326028800,0.07122815155889839,0.1,0.01,0.282,0.0315,13.605652381210565,4200,2235926,558.9815,4200,1.05,293.99545776459854,308.70744520705193
newstection,1,1978,recall,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/recall/REPORT.json,390.5104598235339,2.5607508706729285,0.65838575,0.67672025625,0.6428689187500001,0.124,0.13916923220424876,0.11027238735125346,0.013,0.01898030851720305,0.008886895534737305,0.169,0.18605498258045802,0.15321410271973138,0.026,0.033935273144663027,0.019882087677964753,74.23599346494302,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/recall,,0,0.0,200,2000,2000,0.07214000000000001,0.007214000000000002,17384913920,0.08205125259701163,0.1,0.01,0.1345,0.02,2.6886711193178137,8400,13636252,3409.063,8400,2.1,1487.7237945765955,1562.0418392941356
newstection,1,1978,icp_mia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/icp_mia/REPORT.json,712.4906811302644,1.4035271288231352,0.65012825,0.66572281875,0.6360478562499999,0.1115,0.1260459412042156,0.0984436045333179,0.0015,0.004401032555770693,0.0005102635836384819,0.2605,0.2801817838363685,0.24173648181135166,0.015,0.021332437825708653,0.010527098037106688,135.50367503345478,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/icp_mia,,0,0.0,200,2000,2000,0.12582000000000002,0.012582000000000003,17408981504,0.18151942756958306,0.1,0.01,0.2365,0.034,1.4736886540528262,25200,24038592,6009.648,25200,6.3,2714.2775300600333,2849.9627245210577
newstection,1,1978,petal,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/petal/REPORT.json,84.84047586825909,11.78682686260279,0.58322125,0.60127395625,0.56696876875,0.108,0.12236197087545578,0.0951409941930465,0.003,0.006529915073935308,0.0013756299236301083,0.151,0.16736016710457682,0.13597793189773769,0.013,0.01898030851720305,0.008886895534737305,14.681351706385612,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/petal,,0,0.0,200,2000,2000,0.06876250000000003,0.006876250000000004,17326028800,29.58114275801927,0.1,0.01,0.135,0.022,13.554754356973323,4600,2448610,612.1525,4600,1.15,295.0994090086315,339.36190347303636
newstection,1,1978,sead,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/sead/REPORT.json,81.76777685902198,12.229756493491646,0.60429675,0.61933263125,0.5887116625,0.0945,0.10810879085960753,0.08244593448548859,0.0105,0.015998901907473176,0.006877887380873443,0.1515,0.16788045745118702,0.13645572450384624,0.013,0.01898030851720305,0.008886895534737305,15.494304263498634,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/sead,,0,0.0,200,2000,2000,0.07196250000000003,0.007196250000000003,17326028800,0.06851934688165784,0.1,0.01,0.165,0.013,12.840750014333631,4200,2235926,558.9815,4200,1.05,311.5082838257076,327.0711074360879
newstection,1,1978,ws,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/ws/REPORT.json,2101.7803727340365,0.47578710552862424,0.4920265,0.508781659375,0.47627891562499997,0.1205,0.1354997819178977,0.10695525696857326,0.039,0.04840608504391829,0.03136143254939691,0.1075,0.12183533002292098,0.09466955209286256,0.0385,0.047855107023991705,0.03091432761660475,399.61856320127845,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/ws,,2140345,535.08625,200,2000,2000,0.049314999999999984,0.004931499999999998,17149389312,5.155395130277611,0.1,0.01,0.0895,0.011,0.49985332225356227,268800,2364757,591.18925,8400,2.1,8002.347532604588,8407.121490936144
newstection,1,1978,rs,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/rs/REPORT.json,2121.2293197964605,0.4714247491619404,0.490829875,0.506502121875,0.472922446875,0.086,0.09909477446848819,0.07449254068038921,0.011,0.016599446829747115,0.007275425411318251,0.0945,0.10810879085960753,0.08244593448548859,0.01,0.015395938459075187,0.006482767876552687,403.0197840228211,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/rs,,2143114,535.7785,200,2000,2000,0.05583750000000004,0.0055837500000000045,17144211968,5.4515185109339654,0.1,0.01,0.1025,0.01,0.4952673504612621,268800,2364118,591.0295,8400,2.1,8076.445976652089,8484.917279185844
newstection,1,1978,bt,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/newstection/epoch1/seed1978/baseline/bt/REPORT.json,3170.302920204529,0.31542727151621397,0.49531575,0.511672675,0.47717238437500004,0.126,0.14126437988225385,0.1121695714841233,0.0505,0.06098795224416838,0.04173547326167801,0.1075,0.12183533002292098,0.09466955209286256,0.039,0.04840608504391829,0.03136143254939691,604.48580413952,0,0.0,0,0.0,newstection/epoch1/seed1978/baseline/bt,,3050543,762.63575,200,2000,2000,0.04181625000000001,0.004181625000000001,17144211968,5.820737359346822,0.1,0.0,0.086,0.0,0.3313753155900937,403198,3506673,876.66825,12600,3.15,12070.90513931925,12681.211680818116
